Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL
2000-01-26,27.852798461914066,5.744744300842285,,28.875,,1.193343997001648,15.068344116210938,18.5,,29.45679473876953,23.83087539672852,5.146430969238281,42.40553665161133,17.76498031616211,277.5,7.265690326690674,5.567858695983887,14.826425552368164,12.15625,,,32.99230194091797,,2.8940534591674805,14.497965812683105
2000-01-27,27.834732055664066,5.962441444396973,,29.0,,1.2920063734054563,15.437745094299315,18.46875,,30.85465431213379,23.871889114379886,5.054393768310547,42.483131408691406,17.41250991821289,281.125,7.181204319000244,5.665884494781494,15.01369857788086,11.890625,,,33.89984130859375,,2.924644470214844,14.497965812683105
2000-01-28,26.67795562744141,6.1680426597595215,,29.4375,,1.2309297323226929,14.17563247680664,17.625,,31.057973861694336,23.584774017333984,5.154099464416504,42.25034713745117,16.813285827636722,270.0625,7.350174427032472,5.528650283813477,14.76399040222168,11.8125,,,34.380306243896484,,2.9062895774841313,14.263503074645994
2000-01-31,27.07558441162109,6.301079750061035,,29.25,,1.174551248550415,13.55997085571289,18.0,,32.58292007446289,22.72341537475586,5.330504417419434,41.08642959594727,16.70754051208496,249.125,7.181204319000244,5.665884494781494,14.73277473449707,10.9375,,,34.433677673339844,,2.918524980545044,14.497965812683105
2000-02-01,27.22018623352051,6.361550331115723,,28.75,,1.2685152292251587,13.76006031036377,18.28125,,32.83707046508789,22.928497314453125,5.437883377075195,44.073822021484375,17.271514892578125,239.0625,7.153042793273926,5.509045600891113,14.857629776000975,11.09375,,,35.34123229980469,,2.918524980545044,14.41981029510498
2000-02-02,26.75025177001953,6.397830486297607,,28.125,,1.3061009645462036,15.099128723144533,18.03125,,32.25250625610352,23.33866882324219,5.445550918579102,47.487998962402344,17.130517959594727,233.625,7.167123794555664,5.528650283813477,14.888842582702635,12.625,,,36.56909942626953,,2.8267488479614262,14.57612133026123
2000-02-03,26.515295028686523,6.434113502502441,,26.75,,1.3201956748962402,17.007680892944336,19.5,,32.68457794189453,24.03595924377441,5.514580249786377,48.26394271850586,17.342010498046875,245.375,7.012235164642334,5.528650283813477,14.73277473449707,14.0,,,37.47664260864258,,2.88793420791626,14.41981029510498
2000-02-04,25.756160736083984,6.663905143737793,,27.5625,,1.1839476823806765,18.22361946105957,19.28125,,30.60049057006836,24.897315979003906,5.391862869262695,47.33280944824219,17.41250991821289,235.0,6.913669109344482,5.450228214263916,14.76399040222168,13.65625,,,36.19540786743164,,2.845104694366455,14.537042617797852
2000-02-07,25.3404541015625,6.542960643768311,,29.5625,,1.1275691986083984,18.977798461914066,20.65625,,32.53207778930664,24.97934913635254,5.246138095855713,49.35026550292969,17.377260208129886,228.625,6.843266010284424,5.450228214263916,14.701563835144045,13.421875,,,37.1563606262207,,2.845104694366455,14.693352699279785
2000-02-08,25.3585205078125,6.603433132171631,,28.375,,1.1087764501571655,20.624698638916016,20.6875,,34.336597442626946,24.65121078491211,5.146430969238281,49.03988647460938,17.024778366088867,240.9375,6.772861003875732,5.371807098388672,14.576717376708984,12.859375,,,37.049583435058594,,2.851221799850464,13.755484580993652
2000-02-09,25.3404541015625,6.978353977203369,,27.375,,1.0923289060592651,21.563587188720703,21.03125,,34.921154022216804,26.33290863037109,5.069730758666992,47.022422790527344,16.14358139038086,234.875,6.660214900970459,5.2933878898620605,14.54550075531006,12.96875,,,36.2487907409668,,2.869578123092652,12.465906143188475
2000-02-10,24.87052154541016,6.79694128036499,,29.4375,,1.0852853059768677,22.4716911315918,21.25,,33.701202392578125,26.086809158325195,5.062063217163086,47.60437774658203,15.82634449005127,229.0,6.716538429260254,5.2933878898620605,14.607928276062012,13.90625,,,36.19540786743164,,2.912408828735352,12.817605972290039
2000-02-11,23.98486137390137,6.579244613647461,,29.5,,1.1181728839874268,22.271596908569336,22.75,,33.34537887573242,26.29189300537109,4.8933281898498535,46.78964233398438,15.191877365112305,233.0625,6.575729846954347,5.01891565322876,14.54550075531006,15.6875,,,34.96752548217773,,2.9552381038665767,13.560096740722654
2000-02-14,23.966779708862305,6.7848448753356925,,29.25,,1.0805871486663818,22.071504592895508,21.625,,34.768661499023445,26.16884422302246,4.793619632720947,47.44919967651367,16.178831100463867,230.375,6.153306484222412,5.156154155731201,14.795208930969238,15.625,,,36.836036682128906,,2.9797110557556152,13.286545753479006
2000-02-15,25.77424049377441,6.79694128036499,,32.5,,1.052397847175598,21.88681411743164,21.75,,35.12449264526367,25.79969024658203,4.830719947814941,50.8245735168457,16.355072021484375,222.5,6.237791538238525,5.2933878898620605,14.826425552368164,18.75,,,34.80736923217773,,3.0714905261993413,13.59917449951172
2000-02-16,25.539276123046875,6.712281227111816,,35.375,,1.0535705089569092,24.18015289306641,21.875,,35.861541748046875,25.63562202453613,4.792072772979736,50.28140640258789,15.791094779968262,246.125,6.2659525871276855,5.097337245941162,14.576717376708984,22.0625,,,33.55907440185547,,3.0470149517059326,13.442856788635256
2000-02-17,25.918832778930664,6.627619743347168,,41.3125,,1.0547432899475098,25.01129531860352,21.5,,35.75988006591797,25.307485580444336,4.676136016845703,60.213539123535156,16.073078155517578,252.0,6.392680168151856,5.175756931304932,14.639139175415039,21.03125,,,33.665969848632805,,3.0286591053009038,13.286545753479006
2000-02-18,25.32237243652344,6.3131752014160165,,40.75,,1.0148123502731323,24.19554328918457,21.5,,35.7852897644043,24.487140655517575,4.660677433013916,58.19607925415039,15.262372016906738,241.6875,6.336356163024902,4.999311923980713,14.888842582702635,19.0,,,34.948474884033196,,2.961355447769165,13.130233764648438
2000-02-22,26.063425064086914,6.458303928375244,,36.9375,,1.0054159164428709,24.20323181152344,20.90625,,34.946582794189446,24.03595924377441,4.606575012207031,56.79936981201172,15.685354232788086,242.125,6.181468486785889,4.999311923980713,14.857629776000975,18.78125,,,34.627838134765625,,2.936882495880127,13.364706993103027
2000-02-23,27.04412841796875,6.216418743133545,,35.554649353027344,,0.981924831867218,24.534160614013672,20.53125,,34.23493194580078,23.99493980407715,4.529283046722412,61.455055236816406,15.332874298095705,252.0625,6.111064434051514,4.940492630004883,14.920059204101562,19.0,,,34.6812744140625,,2.88793420791626,13.052083015441895
2000-02-24,26.65960502624512,6.143852710723878,,35.625,,0.986623227596283,26.196443557739254,21.28125,,34.51449966430664,25.5125732421875,4.4056172370910645,66.26590728759766,14.87464714050293,274.8125,6.139224529266357,4.822865962982178,14.73277473449707,19.8125,,,33.772838592529304,,2.845104694366455,13.091154098510742
2000-02-25,25.121545791625977,6.204326629638673,,37.625,,0.9584338068962096,24.257102966308594,20.25,,34.362022399902344,25.4305362701416,4.336054801940918,67.11946105957031,14.733664512634276,267.0625,5.998417377471924,4.803258895874023,14.670353889465332,20.21875,,,34.09345245361328,,2.783919334411621,12.84373378753662
2000-02-28,25.32296371459961,6.409926414489746,,37.0,,0.9443390965461732,24.087804794311523,18.875,,34.895740509033196,25.14341926574707,4.567929744720459,62.696571350097656,14.733664512634276,256.75,6.096983432769775,4.803258895874023,14.857629776000975,20.65625,,,34.14688873291016,,2.777801036834717,12.48915195465088
2000-02-29,25.83564758300781,6.385740280151367,,36.96875,,0.953735649585724,25.11903953552246,19.75,,34.08243560791016,25.79969024658203,4.521553993225098,64.48123168945311,14.522171974182127,261.25,5.970256805419923,4.724839687347412,15.263405799865724,21.3125,,,34.20032501220703,,2.7533271312713623,12.410357475280762
2000-03-01,25.231414794921875,6.542960643768311,,33.625,,1.0899835824966428,24.718852996826172,20.25,,33.31997299194336,26.41494369506836,4.567929744720459,67.74022674560547,14.627903938293455,278.625,6.012498378753662,4.567995548248291,15.294626235961914,28.875,,,32.97126007080078,,2.7288527488708496,12.68614101409912
2000-03-02,25.21310615539551,6.482490539550781,,32.3125,,1.0899835824966428,19.85512351989746,19.625,,35.429466247558594,26.45596122741699,4.482907295227051,65.36383056640625,14.381176948547365,268.0,5.885770797729492,4.685629367828369,14.982486724853516,24.1875,,,32.27655792236328,,2.69214129447937,12.21336841583252
2000-03-03,26.22015190124512,6.276890277862549,,33.875,,1.113474726676941,22.317768096923828,20.75,,35.353233337402344,27.727487564086914,4.529283046722412,67.04187774658203,14.839396476745605,268.375,6.125144481658936,4.705233573913574,15.076130867004395,24.90625,,,31.528425216674805,,2.686023473739624,12.21336841583252
2000-03-06,25.561004638671875,6.047099590301514,,34.0625,,1.0805871486663818,21.132619857788086,23.75,,33.091232299804695,27.07121276855469,4.475178241729736,98.70053100585938,14.275430679321287,254.0,5.8716912269592285,4.881680488586426,15.01369857788086,25.09375,,,31.261234283447266,,2.673786401748657,12.095173835754395
2000-03-07,24.24266242980957,5.732651233673097,,32.125,,1.0336050987243652,19.9936466217041,27.5,,32.379600524902344,26.579011917114254,4.305137634277344,88.14764404296875,13.640972137451172,262.4375,5.744963645935059,4.705233573913574,14.795208930969238,25.5039005279541,,,30.99404716491699,,2.704378366470337,11.701192855834961
2000-03-08,24.187732696533203,5.998721122741699,,29.5,,0.9913212656974792,19.4703311920166,26.75,,31.82044982910156,26.209857940673828,4.312866687774658,94.35523223876952,13.993451118469238,265.0,6.026579856872559,4.940492630004883,15.01369857788086,25.09375,,,30.29935646057129,,2.796156883239746,11.386012077331545
2000-03-09,23.711669921875,6.047099590301514,,30.625,,1.0852853059768677,19.23945617675781,29.0625,,30.72756767272949,25.922739028930664,4.3592400550842285,94.97599792480469,13.993451118469238,286.0,5.857609748840332,4.8424715995788565,15.169767379760742,24.1875,,,32.864376068115234,,2.796156883239746,11.464811325073242
2000-03-10,23.87646102905273,5.9866294860839835,,30.75,,1.075888991355896,20.50156784057617,26.0,,29.685527801513672,25.71765327453613,4.343782424926759,88.14764404296875,14.063943862915039,296.0,6.054740905761719,5.01891565322876,15.044914245605467,23.25,,,32.116256713867195,,2.771682977676392,11.307217597961426
2000-03-13,23.14406013488769,5.9140625,,28.3125,,1.0195106267929075,20.224517822265625,25.75,,29.685527801513672,25.4715518951416,4.2510337829589835,81.47450256347656,13.922951698303224,284.75,6.096983432769775,4.989495277404785,15.076130867004395,22.5,,,32.597190856933594,,2.7227351665496826,11.189021110534668
2000-03-14,23.18067741394043,6.0229129791259775,,26.34375,,1.0430016517639158,20.055212020874023,24.0,,29.22805404663086,25.5946044921875,4.428803443908691,75.34452819824219,14.02869701385498,269.75,5.8435301780700675,5.029252052307129,15.294626235961914,19.25,,,30.619972229003906,,2.69826078414917,11.346611976623535
2000-03-15,24.16942596435547,6.2889838218688965,,22.875,,0.9772267937660216,20.578527450561523,24.625,,30.244672775268555,25.3485050201416,5.081913948059082,70.92162322998047,15.438615798950195,240.25,6.772861003875732,5.4864583015441895,15.357050895690918,18.25,,,30.19247436523437,,2.734971523284912,12.292170524597168
2000-03-16,25.799028396606445,6.675999164581299,,23.0,,0.9772267937660216,23.25666046142578,24.59375,,32.58292007446289,27.112234115600586,5.441320419311523,73.28826141357422,16.742795944213867,229.125,7.322012424468994,5.903907299041747,15.419483184814453,19.28125,,,34.574398040771484,,3.022541284561157,13.395306587219238
2000-03-17,25.158172607421875,6.482490539550781,,25.75,,0.9842702150344848,21.5943660736084,25.0,,31.667949676513672,28.26070785522461,5.170802593231201,75.18933868408203,15.54435920715332,218.9375,6.913669109344482,6.0231757164001465,15.357050895690918,21.625,,,33.29188919067383,,2.869578123092652,13.15892505645752
2000-03-20,25.487756729125977,6.555058479309082,,23.0,,1.0148123502731323,21.532804489135746,26.875,,31.261293411254886,28.793928146362305,5.108967781066895,70.6112289428711,15.791094779968262,213.25,6.758781909942628,6.2418413162231445,15.388264656066895,19.28125,,,32.22311019897461,,2.8940525054931636,12.84373378753662
2000-03-21,26.49481010437012,6.5187740325927725,,24.25,,1.0101140737533572,22.57942771911621,27.40625,,30.346330642700195,29.327150344848636,5.3640313148498535,71.3871841430664,16.073078155517578,197.5,7.124880790710449,6.281597137451173,15.419483184814453,17.5,,,33.55907440185547,,2.851221799850464,13.907480239868164
2000-03-22,25.19479942321777,6.6397156715393075,,27.125,,1.0054159164428709,25.11903953552246,28.75,,29.355119705200195,31.17291259765625,5.456779956817627,74.14179229736328,15.262372016906738,208.5,6.519407272338867,5.983419895172119,15.544341087341307,19.921875,,,33.398765563964844,,2.777801036834717,13.55289363861084
2000-03-23,25.487756729125977,6.542960643768311,,25.3125,,0.9678303003311156,26.26858139038086,27.6875,,30.01593399047852,32.813587188720696,5.557260036468506,74.29698181152344,15.96733570098877,201.875,6.843266010284424,5.943660259246826,15.762829780578613,20.3125,,,32.864376068115234,,2.851221799850464,14.025676727294922
2000-03-24,26.62298393249512,6.5066819190979,,24.0625,,1.024208664894104,26.66915702819824,27.0,,30.80381774902344,32.19833755493164,5.680923938751222,74.490966796875,16.319820404052734,211.0,6.547568321228027,6.003300666809082,15.794041633605955,19.796875,,,32.864376068115234,,2.8328678607940674,14.498448371887207
2000-03-27,25.963825225830078,6.434113502502441,,22.5625,,0.986623227596283,28.00955390930176,27.09375,,30.21926307678223,30.47562599182129,5.425862789154053,70.92162322998047,15.755854606628418,208.6875,6.519407272338867,6.003300666809082,15.918889045715332,21.125,,,33.29188919067383,,2.771682977676392,13.710494995117188
2000-03-28,26.03705978393555,6.555058479309082,,23.0,,0.9913212656974792,27.39327812194824,27.5625,,29.609285354614254,30.22952461242676,5.402677536010742,73.94782257080078,15.82634449005127,199.875,6.702458381652832,5.824389457702638,15.606757164001465,21.234375,,,32.06282424926758,,2.716616630554199,14.262063980102539
2000-03-29,25.67086410522461,6.74856424331665,,21.96875,,0.986623227596283,27.45490264892578,27.375,,30.651323318481445,30.88579559326172,5.534074306488037,69.52490234375,16.037834167480472,170.0,6.589811325073242,5.705118656158447,15.45069408416748,17.46875,,,32.06282424926758,,2.820630550384521,14.262063980102539
2000-03-30,26.07368469238281,6.869505405426025,,19.0625,,0.9678303003311156,26.422651290893555,30.0,,32.379600524902344,30.31155776977539,5.50315523147583,65.17960357666016,16.325780868530273,160.0625,6.4912452697753915,6.082810401916504,15.357050895690918,12.015625,,,32.06282424926758,,2.869578123092652,14.656042098999025
2000-03-31,25.94550704956055,6.809038162231445,,20.25,,0.906753659248352,27.43949890136719,29.5,,32.02377700805664,31.17291259765625,5.634551048278809,64.55885314941406,16.148324966430664,160.8125,6.772861003875732,6.599652290344237,15.194968223571776,17.4375,,,33.93313217163086,,2.9797110557556152,15.010628700256348
2000-04-03,26.915950775146484,7.15976619720459,,19.125,,0.8362804651260376,26.022075653076172,30.4375,,31.667949676513672,29.5322380065918,5.812321186065674,60.83430099487305,17.106575012207028,119.0,6.533488750457764,6.361110210418701,15.321600914001465,15.6875,,,33.29188919067383,,2.9062895774841313,15.444003105163574
2000-04-04,27.227209091186523,7.6314430236816415,,18.6875,,0.798694908618927,25.082256317138672,30.5625,,30.21926307678223,27.112234115600586,5.758218288421631,58.0408935546875,16.893634796142578,115.46869659423828,6.533488750457764,6.440623760223389,15.511530876159668,14.25,,,35.16221237182617,,2.875697612762451,15.207620620727539
2000-04-05,26.69622230529785,7.183955669403076,,18.125,,0.8033931255340576,26.422651290893555,34.1875,,30.72756767272949,26.209857940673828,5.680923938751222,60.17475128173828,16.858148574829098,110.0,6.9840736389160165,6.221959590911865,15.353254318237305,15.71875,,,38.84943389892578,,2.9430007934570312,14.81363296508789
2000-04-06,27.35540199279785,7.316990375518799,,20.75,,0.831582248210907,28.256061553955078,35.5,,30.75299072265625,25.18443298339844,5.7195725440979,65.17960357666016,16.787155151367188,135.125,6.955912590026856,6.321353435516357,15.606499671936035,16.0,,,38.36848831176758,,2.88793420791626,14.380255699157715
2000-04-07,26.84271049499512,7.087202548980713,,20.0,,0.6060684323310852,30.813589096069336,37.75,,31.312129974365234,27.153247833251953,5.626821994781494,75.73250579833984,16.609708786010742,145.6875,6.744699478149414,6.460505485534668,15.733119010925293,15.4375,,,38.31504821777344,,2.8634603023529053,14.262063980102539
2000-04-10,27.17228698730469,7.171863079071045,,20.125,,0.6060684323310852,28.887737274169922,37.75,,32.3033447265625,26.33290863037109,5.696382999420166,66.49872589111328,16.716180801391598,133.3125,6.843266010284424,6.301474571228027,15.954719543457033,15.109375,,,38.90287780761719,,2.88793420791626,14.577250480651855
2000-04-11,27.959630966186523,7.365368843078612,,19.4375,,0.5285441875457764,29.45778846740723,35.3125,,31.718793869018555,26.948162078857425,5.820051193237305,62.65777969360352,17.567964553833008,107.75,7.0685577392578125,6.361110210418701,15.954719543457033,15.21875,,,38.58223342895508,,2.912408828735352,14.340864181518555
2000-04-12,27.72160148620605,7.753947734832764,,16.75,,0.5215008258819579,27.62437629699707,38.0,,31.134218215942386,26.579011917114254,5.8277831077575675,53.38520050048828,17.99384880065918,92.75,7.0685577392578125,6.341232299804688,16.081340789794922,13.78125,,,40.078514099121094,,2.930763959884644,14.656042098999025
2000-04-13,27.75821304321289,7.668334007263184,,16.5625,,0.5168025493621826,27.994142532348636,35.5,,31.083391189575195,27.317317962646484,5.812321186065674,55.86822891235352,17.07109260559082,88.0,7.026316642761231,6.341232299804688,16.20796775817871,13.96875,,,40.50601577758789,,2.9552381038665767,14.774239540100098
2000-04-14,26.60468864440918,7.203587055206299,,15.0,,0.4886133968830109,24.111635208129886,33.0,,30.04134750366211,24.24103927612305,5.696382999420166,51.32892990112305,16.432254791259766,64.875,6.674297332763673,6.321353435516357,16.20796775817871,12.8125,,,38.68912124633789,,2.8573415279388428,13.15892505645752
2000-04-17,26.33002281188965,7.37481164932251,,13.875,,0.4792169034481049,27.932514190673828,36.3125,,30.21926307678223,24.28205680847168,5.6422791481018075,49.35026550292969,16.96461296081543,70.0,6.519407272338867,6.202084541320801,16.20796775817871,10.4375,,,38.26160049438477,,2.924644470214844,13.237715721130373
2000-04-18,26.33002281188965,7.472651958465576,,16.03125,,0.4745187163352966,28.84151840209961,39.5,,31.312129974365234,24.81528091430664,5.634551048278809,54.00595474243164,16.680694580078125,91.5,6.702458381652832,6.0231757164001465,16.144655227661133,11.90625,,,39.597572326660156,,2.9674739837646484,13.237715721130373
2000-04-19,26.49481010437012,7.5093421936035165,,16.75,,0.4674676060676575,27.763036727905273,37.625,,32.3033447265625,25.4305362701416,5.518613338470459,54.16114044189453,15.828909873962402,88.9375,6.857347011566162,6.202084541320801,16.176313400268555,10.234375,,,40.1319465637207,,2.936882495880127,12.84373378753662
2000-04-20,27.02580451965332,7.680565357208253,,17.71875,,0.5027079582214355,27.763036727905273,39.125,,35.022823333740234,26.33290863037109,5.8818840980529785,55.82942581176758,16.96461296081543,86.9375,6.702458381652832,6.341232299804688,16.176313400268555,9.8125,,,39.43727111816406,,2.9430007934570312,14.18326473236084
2000-04-24,28.52724838256836,7.839560508728027,,16.9375,,0.4933116137981415,25.82178497314453,40.5,,34.08243560791016,26.33290863037109,5.990091323852539,56.8769760131836,17.92286491394043,75.875,6.406761169433594,6.540018558502197,16.176313400268555,10.0,,,38.47535705566406,,2.9674739837646484,14.537851333618164
2000-04-25,27.483583450317386,7.778406620025635,,16.8125,,0.5191478729248047,29.581043243408203,43.75,,33.82828903198242,26.620025634765625,6.036466121673584,55.86822891235352,18.59719657897949,73.0625,6.702458381652832,6.718924045562744,16.144655227661133,9.515625,,,39.38381576538086,,3.004185914993286,15.010628700256348
2000-04-26,26.055362701416016,7.631644248962402,,17.375,,0.5015276670455933,28.317686080932614,41.125,,34.768661499023445,26.702062606811523,6.206505298614503,57.03216171264648,17.496976852416992,73.5,6.519407272338867,6.460505485534668,16.018030166625973,8.875,,,38.26160049438477,,3.206573963165283,14.537851333618164
2000-04-27,25.61591720581055,7.631644248962402,,17.0,,0.5074061751365662,30.42841720581055,42.625,,34.336597442626946,26.579011917114254,5.997822284698486,56.33379745483398,17.461490631103516,83.125,6.477165222167969,6.679167747497559,16.176313400268555,8.96875,,,37.353172302246094,,3.124354839324951,14.262063980102539
2000-04-28,25.377891540527344,7.521574020385742,,18.5625,,0.469820499420166,29.81214141845703,43.75,,36.57316970825195,26.33290863037109,6.036466121673584,55.01469039916992,17.638946533203125,98.875,6.477165222167969,6.659286975860597,16.20796775817871,11.15625,,,38.42193603515625,,3.0358088016510014,14.971223831176758
2000-05-01,25.469440460205078,7.448192596435548,,17.34375,,0.469820499420166,32.21561050415039,44.1875,,35.73446273803711,26.12782287597656,5.974631786346436,59.20480728149414,17.92286491394043,103.3125,6.730618953704834,6.738800525665282,16.397905349731445,14.15625,,,38.26160049438477,,2.9978604316711426,15.12881851196289
2000-05-02,25.469440460205078,7.472651958465576,,17.375,,0.512104332447052,28.47175407409668,44.75,,34.56534576416016,24.610197067260746,5.920530796051025,62.55105209350586,18.206789016723636,105.375,6.589811325073242,6.7785582542419425,16.841089248657227,13.25,,,37.67380142211914,,2.8966684341430664,15.010628700256348
2000-05-03,25.13985824584961,7.362584114074707,,17.625,,0.4956568777561188,27.793855667114254,43.875,,34.794082641601555,24.44612693786621,5.665468215942383,56.79936981201172,17.35501480102539,91.875,6.505325794219972,7.056856632232666,16.556184768676758,12.027324676513672,,,37.6203727722168,,2.8966684341430664,14.537851333618164
2000-05-04,25.030012130737305,7.289200782775879,,19.625,,0.5191478729248047,28.086584091186523,45.0,,34.616165161132805,23.83087539672852,5.634551048278809,56.02342224121094,17.60344886779785,97.0,6.688376426696777,6.838196754455566,16.587835311889652,12.59375,,,38.15473937988281,,3.0294852256774902,14.301459312438965
2000-05-05,25.396202087402344,7.4237303733825675,,21.4375,,0.5543882250785828,29.504009246826172,46.0,,34.971981048583984,24.07697677612305,5.626821994781494,56.76059341430664,17.816390991210938,97.0625,6.786942005157472,6.897831916809082,16.809431076049805,12.875,,,38.90287780761719,,2.9219655990600586,14.41965389251709
2000-05-08,25.579315185546875,7.594956398010254,,21.875,,0.5637845993041992,26.96188926696777,44.375,,33.01498031616211,22.72341537475586,5.6886558532714835,52.60924911499024,17.745418548583984,86.625,6.9840736389160165,6.997222900390625,16.68281364440918,11.6875,,,39.27692794799805,,2.9915366172790527,14.537851333618164
2000-05-09,25.19479942321777,7.631644248962402,,20.5,,0.5473370552062988,27.686004638671875,41.75,,32.100025177001946,22.1081600189209,5.7814064025878915,49.77703857421875,17.21305274963379,83.25,6.815103054046631,6.997222900390625,16.96771240234375,10.996074676513672,,,41.84196090698242,,2.928290367126465,14.498448371887207
